Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,image.started,image.stopped,texto_final.started,texto_final.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,1,1,1,0,30,30,16,,,124.23832971999954,None,125.2216011999999,None,1.546875,1.6344561000000795,125.2216011999999,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,1,1,1,0,31,31,5,,,125.92148450999962,126.9214748999998,126.9214748999998,None,2.8359375,1.8781060999999681,126.9214748999998,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,1,1,1,0,32,32,13,,,127.82187366999992,128.8215363999998,128.8215363999998,None,3.552083333333333,2.153460300000006,128.8215363999998,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,1,1,1,0,33,33,17,,,130.02140753999964,None,131.0214375999999,None,1.8528645833333335,1.907326600000033,131.0214375999999,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,1,1,1,0,34,34,32,,,131.97136903999962,132.97132939999983,132.95458959999996,None,2.666666666666667,2.2632876000002398,132.95458959999996,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,1,1,1,0,35,35,0,,,134.28779600999954,135.28794870000002,135.28794870000002,None,3.32421875,1.5536921000002621,135.28794870000002,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
1500,0.02,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
400,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,2,2,0,0,0,0,22,,,135.93790824999974,None,136.9231050999997,None,2.328125,1.6987315000001217,136.9231050999997,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
400,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,2,2,0,0,1,1,33,,,137.68745060999984,None,138.67295719999993,None,2.588541666666667,2.1358838000001015,138.67295719999993,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
400,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,2,2,0,0,2,2,26,,,139.8541514399996,140.85398029999988,140.85398029999988,None,3.4479166666666665,1.526831200000288,140.85398029999988,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
400,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,2,2,0,0,3,3,23,,,141.40422216999954,142.40426769999976,142.40426769999976,None,1.5208333333333335,2.020612799999981,142.40426769999976,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
400,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,2,2,0,0,4,4,11,,,143.4707860399996,144.47065329999987,144.47065329999987,None,2.692708333333333,1.6401698999998189,144.47065329999987,None,,,,,,,,,,,,,h,001,2020_Dec_01_1217,piloto1,2020.2.5,59.945785031971326,
