Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,0,0,1,0,21,21,9,,,95.67592689999147,None,96.66047619999154,None,None,None,96.66047619999154,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,0,0,1,0,22,22,29,,,98.69304109996884,None,99.67596409999533,98.68218080000952,None,None,99.67596409999533,98.68218080000952,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,0,0,1,0,23,23,16,,,101.70904239999946,102.70924579998245,102.70924579998245,101.70686639996711,None,None,102.70924579998245,101.70686639996711,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,0,0,1,0,24,24,22,,,104.74240599996993,None,105.72595579997869,104.73516569996718,None,None,105.72595579997869,104.73516569996718,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,0,0,1,0,25,25,13,,,107.72575549998437,108.72539949999191,108.72539949999191,107.7297864999855,None,None,108.72539949999191,107.7297864999855,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,0,0,1,0,26,26,18,,,110.74177070000442,111.74213309999323,111.74213309999323,110.7415641999687,3.571614583333333,1.6750903999782167,111.74213309999323,110.7415641999687,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,0,0,1,0,27,27,0,,,112.45836299998919,None,113.44203440001002,None,4.489583333333333,1.7786922000232153,113.44203440001002,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,0,0,1,0,28,28,15,,,114.25867779997061,115.25848069996573,115.25848069996573,None,None,None,115.25848069996573,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,0,0,1,0,29,29,28,,,117.2754753000103,None,118.25865500001237,117.26506110001355,3.5390625,1.3329042000113986,118.25865500001237,117.26506110001355,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,0,0,1,0,30,30,25,,,118.64196529999609,None,119.6252361999941,None,2.334635416666667,2.828443300037179,119.6252361999941,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,0,0,1,0,31,31,17,,,121.50835120000411,None,122.5085923000006,None,3.4153645833333335,2.3579421999747865,122.5085923000006,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,0,0,1,0,32,32,7,,,123.9079397999798,124.90777380001964,124.89153379999334,None,3.682291666666667,2.582265099976212,124.89153379999334,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,0,0,1,0,33,33,31,,,126.50774509996991,127.50822369998787,127.50822369998787,None,None,None,127.50822369998787,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,0,0,1,0,34,34,4,,,129.5245458999765,130.52419719996396,130.50804029998835,129.5174829000025,3.4934895833333335,1.7968223000061698,130.50804029998835,129.5174829000025,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,0,0,1,0,35,35,19,,,131.3407335999829,132.341404900013,132.341404900013,None,3.3372395833333335,1.8243763000355102,132.341404900013,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1500,0.02,,,,0,0,0,1,,,,,,,,,,,,,,,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,1,1,2,0,0,0,2,,,133.2082509000087,None,134.20787230000133,None,3.526041666666667,1.975755300023593,134.20787230000133,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,1,1,2,0,1,1,7,,,135.27413559998968,None,136.25754610000877,None,None,None,136.25754610000877,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,1,1,2,0,2,2,27,,,138.2575499999977,None,139.24088619998656,138.2570873000077,3.506510416666667,1.8144470999832265,139.24088619998656,138.2570873000077,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,1,1,2,0,3,3,15,,,140.0904607000004,None,141.07370890001766,None,None,None,141.07370890001766,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,1,1,2,0,4,4,30,,,143.07392979997093,144.07360050000716,144.0569549999782,143.07332089997362,3.532552083333333,2.230060699977912,144.0569549999782,143.07332089997362,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,1,1,2,0,5,5,21,,,145.32380610001854,146.323413599981,146.30623220000416,None,None,None,146.30623220000416,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,1,1,2,0,6,6,1,,,148.3071066999866,None,149.30688350001583,148.30998560000444,3.526041666666667,1.8540966000291519,149.30688350001583,148.30998560000444,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,1,1,2,0,7,7,35,,,150.19071830001775,None,151.17536449996987,None,None,None,151.17536449996987,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,1,1,2,0,8,8,31,,,153.18989379996782,154.1901398000191,154.1901398000191,153.19006469997112,3.571614583333333,1.5225971000036225,154.1901398000191,153.19006469997112,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,1,1,2,0,9,9,4,,,154.77317059999913,155.7732944000163,155.75670480000554,None,4.502604166666667,1.8116469999658875,155.75670480000554,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,1,1,2,0,10,10,32,,,156.62321799997005,None,157.6066355999792,None,3.48046875,1.7276743999682367,157.6066355999792,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,1,1,2,0,11,11,29,,,158.3729988999723,159.3730333999847,159.3730333999847,None,3.506510416666667,2.421755699964706,159.3730333999847,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,1,1,2,0,12,12,18,,,160.82295119996996,161.82290480000665,161.82290480000665,None,None,None,161.82290480000665,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,1,1,2,0,13,13,23,,,163.82271820000022,164.82276919996366,164.82276919996366,163.8223377999966,3.44140625,1.8247181000187993,164.82276919996366,163.8223377999966,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,1,1,2,0,14,14,10,,,165.6727610000118,166.67290970002068,166.67290970002068,None,2.569010416666667,1.5389083999907598,166.67290970002068,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,1,1,2,0,15,15,14,,,167.23923119997488,None,168.2394633999793,None,2.360677083333333,1.6728833999950439,168.2394633999793,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,1,1,2,0,16,16,6,,,168.95583809997186,169.95609579997836,169.95609579997836,None,None,None,169.95609579997836,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,1,1,2,0,17,17,24,,,171.95610480000613,172.95581439998932,172.95581439998932,171.95742769999197,3.4153645833333335,1.8389530999702401,172.95581439998932,171.95742769999197,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,1,1,2,0,18,18,33,,,173.83903690000295,174.83936029998586,174.83936029998586,None,3.6171875,1.6095968000008725,174.83936029998586,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,1,1,2,0,19,19,13,,,175.47223530001355,None,176.47222539997892,None,3.923177083333333,2.0420012999675237,176.47222539997892,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,1,1,2,0,20,20,26,,,177.53888480000313,178.53894940001192,178.53894940001192,None,None,None,178.53894940001192,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,1,1,2,0,21,21,20,,,180.55558560000497,None,181.53922979999334,180.54801299999235,4.893229166666666,1.9802119999658316,181.53922979999334,180.54801299999235,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,1,1,2,0,22,22,9,,,182.63873599998186,None,183.62255109997932,None,4.743489583333333,1.6110961000085808,183.62255109997932,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,1,1,2,0,23,23,28,,,184.2887328999699,185.28875269996934,185.28875269996934,None,3.532552083333333,1.6202205999870785,185.28875269996934,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,1,1,2,0,24,24,0,,,185.97183310001273,186.9714886000147,186.95537609996973,None,None,None,186.95537609996973,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,1,1,2,0,25,25,3,,,188.97147690001873,189.97200299997348,189.97200299997348,188.9733913000091,2.510416666666667,2.1053950999630615,189.97200299997348,188.9733913000091,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,1,1,2,0,26,26,19,,,191.1047741999675,192.10487929999363,192.10487929999363,None,3.552083333333333,2.470180000003893,192.10487929999363,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,1,1,2,0,27,27,17,,,193.6211415999918,None,194.60483109997585,None,4.502604166666667,2.5843276000232436,194.60483109997585,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,1,1,2,0,28,28,8,,,196.22118169996537,197.22121009998955,197.2046894999803,None,3.610677083333333,2.2126619999762625,197.2046894999803,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,1,1,2,0,29,29,22,,,198.48790619999053,None,199.4717382999952,None,4.3984375,1.7103852999862283,199.4717382999952,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,1,1,2,0,30,30,25,,,200.25458030000445,201.25486719998298,201.25486719998298,None,None,None,201.25486719998298,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,1,1,2,0,31,31,11,,,203.27089379999086,204.27100329997484,204.27100329997484,203.2692556999973,3.623697916666667,1.7585165000054985,204.27100329997484,203.2692556999973,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,1,1,2,0,32,32,12,,,205.054260699969,206.05415589996846,206.05415589996846,None,4.528645833333333,1.6739903999841772,206.05415589996846,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,1,1,2,0,33,33,34,,,206.75422179997548,207.7541408999823,207.7541408999823,None,5.427083333333334,1.6572037000441924,207.7541408999823,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,1,1,2,0,34,34,16,,,208.4710199999914,None,209.4541339999996,None,None,None,209.4541339999996,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,1,1,2,0,35,35,5,,,211.47035649998577,None,212.45395389996702,211.46340840001358,3.643229166666667,1.747707599948626,212.45395389996702,211.46340840001358,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.02,,,,0,1,1,2,,,,,,,,,,,,,,,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.0,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,2,2,3,0,0,0,4,,,213.27078139996738,214.2706782000023,214.2706782000023,None,None,None,214.2706782000023,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.0,imagenes/Mango.jpeg,0.4341155418941499,None,0,2,2,3,0,1,1,10,,,216.28685259997144,217.2870752000017,217.2870752000017,216.28652610001154,3.44140625,2.3582362000015564,217.2870752000017,216.28652610001154,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.0,imagenes/Pizzetas.png,0.3295951589873042,None,0,2,2,3,0,2,2,32,,,218.6701330999669,219.6706705999677,219.6706705999677,None,3.44140625,2.836347700038459,219.6706705999677,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.0,imagenes/Brownie.jpg,0.2838924074864093,None,0,2,2,3,0,3,3,3,,,221.55348899998933,222.55341369996313,222.55341369996313,None,3.513020833333333,2.0053134000045247,222.55341369996313,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.0,imagenes/Alpinito.jpg,0.7416150880621702,None,0,2,2,3,0,4,4,0,,,223.62018500000121,224.61978309997357,224.60368940001354,None,4.600260416666667,1.6676464999909513,224.60368940001354,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.0,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,2,2,3,0,5,5,15,,,225.30326520001398,226.30315669998527,226.30315669998527,None,3.623697916666667,2.6542285999748856,226.30315669998527,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.0,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,2,2,3,0,6,6,7,,,227.98635729997767,228.98644750000676,228.98644750000676,None,None,None,228.98644750000676,None,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.0,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,2,2,3,0,7,7,14,,,230.98605590001097,231.98627809999743,231.98627809999743,230.9860878000036,None,None,231.98627809999743,230.9860878000036,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
1000,0.0,imagenes/Papas picantes.jpg,0.524978898672612,None,0,2,2,3,0,8,8,27,,,233.98614080001715,234.98598980001407,234.9694733999786,233.9857054000022,None,None,234.9694733999786,233.9857054000022,Sebastian,001,2020_Nov_03_1423,piloto1,2020.2.3,59.97821592066241,
