Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,mensaje_intro.started,mensaje_intro.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,mensaje_intro_2.started,mensaje_intro_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_prueba.started,text_prueba.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,sonido_prueba.started,sonido_prueba.stopped,image_prueba.started,image_prueba.stopped,slider_prueba.response,slider_prueba.rt,slider_prueba.started,slider_prueba.stopped,sonido_prueba_2.started,sonido_prueba_2.stopped,image_prueba_2.started,image_prueba_2.stopped,slider_prueba_2.response,slider_prueba_2.rt,slider_prueba_2.started,slider_prueba_2.stopped,text_prueba_2.started,text_prueba_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,sonido_exp.started,sonido_exp.stopped,image_exp.started,image_exp.stopped,slider_exp.response,slider_exp.rt,slider_exp.started,slider_exp.stopped,text_subasta1.started,text_subasta1.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_subasta2.started,text_subasta2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text.started,text.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,text_4.started,text_4.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_producto.started,text_producto.stopped,image.started,image.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,texto_final.started,texto_final.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_2.started,text_2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,0,0,1,0,20,20,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.40954945998965,None,53.39298860001145,None,3.604166666666667,1.2341967999818735,53.39298860001145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,0,0,1,0,21,21,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.65942178000114,54.6598022999824,54.6598022999824,None,3.604166666666667,1.2044126000255346,54.6598022999824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,0,0,1,0,22,22,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.90967655996792,55.90956220001681,55.892676700023,None,3.604166666666667,1.2943263999768533,55.892676700023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,0,0,1,0,23,23,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.22634908001055,57.22587269998621,57.22587269998621,None,3.604166666666667,1.2085737999877892,57.22587269998621,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,0,0,1,0,24,24,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4760484599974,58.47611029999098,58.47611029999098,None,3.604166666666667,1.1607348999823444,58.47611029999098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,0,0,1,0,25,25,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.659437680005794,59.65916590002598,59.64266960002715,None,3.604166666666667,1.3446942000300623,59.64266960002715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,0,0,1,0,26,26,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.042782759992406,61.042492699983995,61.042492699983995,None,3.604166666666667,1.0549143999814987,61.042492699983995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,0,0,1,0,27,27,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.14283486001659,62.142955899995286,62.142955899995286,None,3.604166666666667,1.2437048999709077,62.142955899995286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,0,0,1,0,28,28,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.425781860016286,63.42581500002416,63.42581500002416,None,3.604166666666667,1.2420557999867015,63.42581500002416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,0,0,1,0,29,29,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.69258957999409,64.6926158000133,64.6926158000133,None,3.604166666666667,1.2105655999621376,64.6926158000133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,0,0,1,0,30,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.94275176001247,None,65.92553599999519,None,3.604166666666667,1.2675528999534436,65.92553599999519,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,0,0,1,0,31,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.25916243999382,None,67.24247230001492,None,3.604166666666667,1.169766599952709,67.24247230001492,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,0,0,1,0,32,32,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.47558284000843,68.47570459998678,68.47570459998678,None,3.604166666666667,1.2416016000206582,68.47570459998678,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,0,0,1,0,33,33,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.75881595996907,69.75872550002532,69.74239620001754,None,3.604166666666667,1.1643877000315115,69.74239620001754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,0,0,1,0,34,34,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.94225588001427,70.94253539998317,70.94253539998317,None,3.604166666666667,1.1380054000183009,70.94253539998317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,0,0,1,0,35,35,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.10872748002294,72.10899969999446,72.09226740000304,None,3.604166666666667,1.278817699989304,72.09226740000304,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1500,0.02,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,1,1,0,0,0,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.42565645999275,73.42531199997757,73.42531199997757,None,3.604166666666667,1.6410641000256874,73.42531199997757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,1,1,0,0,1,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.10855935997097,None,75.075079799979,None,3.604166666666667,1.36986259999685,75.075079799979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,1,1,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.50854325998807,76.50876190001145,76.50876190001145,None,3.604166666666667,1.3046707999892533,76.50876190001145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,1,1,0,0,3,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.87503553999704,None,77.85842709999997,None,3.604166666666667,1.2154874000116251,77.85842709999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,1,1,0,0,4,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.10871228002361,79.10853109997697,79.10853109997697,None,3.604166666666667,1.138515499944333,79.10853109997697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,1,1,0,0,5,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.29193825996481,None,80.25828970002476,None,3.604166666666667,1.2020212999777868,80.25828970002476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,1,1,0,0,6,6,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5253852599999,81.52499479998369,81.52499479998369,None,3.604166666666667,1.2394505999982357,81.52499479998369,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,1,1,0,0,7,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.80820675997529,82.80826429999433,82.80826429999433,None,3.604166666666667,1.124226899992209,82.80826429999433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,1,1,0,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.04169767996063,84.0418169000186,84.0418169000186,None,3.604166666666667,1.1089642000151798,84.0418169000186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,1,1,0,0,9,9,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.19179985998198,85.19176299998071,85.19176299998071,None,3.604166666666667,1.1774674999760464,85.19176299998071,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,1,1,0,0,10,10,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.40797985997051,86.40798159997212,86.40798159997212,None,3.604166666666667,1.1904237999697216,86.40798159997212,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,1,1,0,0,11,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.62498317999416,None,87.60796280001523,None,3.604166666666667,1.1947605999885127,87.60796280001523,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,1,1,0,0,12,12,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8579106599791,None,88.84147109999321,None,3.604166666666667,1.2681564000085928,88.84147109999321,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,1,1,0,0,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.15793655999005,None,90.1422378999996,None,3.604166666666667,1.103627400007099,90.1422378999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,1,1,0,0,14,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.27453587998752,91.27441090001957,91.27441090001957,None,3.604166666666667,1.2215975999715738,91.27441090001957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,1,1,0,0,15,15,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.54132586001651,None,92.52465239999583,None,3.604166666666667,1.1946353999665007,92.52465239999583,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,1,1,0,0,16,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7748610599665,93.77426410000771,93.75769800000126,None,3.604166666666667,1.2614213000051677,93.75769800000126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,1,1,0,0,17,17,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.05809567999677,95.05763330002083,95.05763330002083,None,3.604166666666667,1.2704352000146173,95.05763330002083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,1,1,0,0,18,18,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.35802817999502,96.35758640000131,96.3412520000129,None,3.604166666666667,1.2472412000061013,96.3412520000129,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,1,1,0,0,19,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.64097245997982,None,97.62450460001128,None,3.604166666666667,1.3331966000259854,97.62450460001128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,1,1,0,0,20,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9907708799874,98.99108890001662,98.99108890001662,None,3.604166666666667,1.3888743999996223,98.99108890001662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,1,1,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.40775668001152,100.40738160000183,100.40738160000183,None,3.604166666666667,1.1759711999911815,100.40738160000183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,1,1,0,0,22,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.62419756001327,101.62409040000057,101.62409040000057,None,3.604166666666667,1.142702899989672,101.62409040000057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,1,1,0,0,23,23,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.79057088002446,102.79095649998635,102.79095649998635,None,3.604166666666667,1.2910186999943107,102.79095649998635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,1,1,0,0,24,24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1242735600099,104.12411859998247,104.12411859998247,None,3.604166666666667,1.2070657000294887,104.12411859998247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,1,1,0,0,25,25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.37398175999988,None,105.34077279997291,None,3.604166666666667,1.3528362999786623,105.34077279997291,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,1,1,0,0,26,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.74037028002203,None,106.74077889998443,None,3.604166666666667,1.2602529999567196,106.74077889998443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,1,1,0,0,27,27,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.024417180015,None,108.00701350002782,None,3.604166666666667,1.1816087000188418,108.00701350002782,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,1,1,0,0,28,28,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.24039186001755,None,109.22382399998605,None,3.604166666666667,1.314952299988363,109.22382399998605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,1,1,0,0,29,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.60712113996851,110.60702639998635,110.59076069999719,None,3.604166666666667,1.181942800001707,110.59076069999719,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,1,1,0,0,30,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.8238216600148,111.82373030000599,111.82373030000599,None,3.604166666666667,1.291661600000225,111.82373030000599,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,1,1,0,0,31,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.17369773998507,None,113.15699450002285,None,3.604166666666667,1.249685299990233,113.15699450002285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,1,1,0,0,32,32,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.47347433996038,None,114.4733243000228,None,3.604166666666667,1.237371900002472,114.4733243000228,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,1,1,0,0,33,33,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.74001367998426,115.74049970001215,115.72349960001884,None,3.604166666666667,1.2468974000075832,115.72349960001884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,1,1,0,0,34,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.02373795997119,117.02350770001067,117.00682309997501,None,3.604166666666667,1.31149600003846,117.00682309997501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,1,1,0,0,35,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.37363856000593,118.37336159998085,118.37336159998085,None,3.604166666666667,1.2089600999606773,118.37336159998085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
400,0.02,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1000,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,2,2,2,0,0,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.62323175999336,None,119.62339700001758,None,3.604166666666667,1.2894122000434436,119.62339700001758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1000,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,2,2,2,0,1,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.9396511799714,120.9401371999993,120.92311859998154,None,3.604166666666667,1.094688400044106,120.92311859998154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1000,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,2,2,2,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.05666997996741,122.05639350001002,122.05639350001002,None,3.604166666666667,1.3413193000014871,122.05639350001002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1000,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,2,2,2,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.44007855997188,None,123.42306310002459,None,3.604166666666667,1.2471473999903537,123.42306310002459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
1000,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,2,2,2,0,4,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.70611697997083,None,124.68998590001138,None,3.604166666666667,1.346917700022459,124.68998590001138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jan_09_0116,piloto1,2020.2.5,59.860489154847656,
