Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
400,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,1,1,0,0,31,31,32,,,149.01532136000168,None,149.99834200000623,None,3.506510416666667,1.4801210000005085,149.99834200000623,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
400,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,1,1,0,0,32,32,11,,,150.54844069001118,151.54841080000915,151.54841080000915,None,3.506510416666667,1.244604999999865,151.54841080000915,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
400,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,1,1,0,0,33,33,12,,,151.81484382999915,152.8148313999991,152.8148313999991,None,3.506510416666667,1.4229919000063092,152.8148313999991,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
400,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,1,1,0,0,34,34,35,,,153.26494783000234,None,154.2497582000069,None,3.506510416666667,2.2300082000001566,154.2497582000069,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
400,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,1,1,0,0,35,35,5,,,155.53133385999826,156.531673400008,156.531673400008,None,3.506510416666667,1.0874926000105916,156.531673400008,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
400,0.02,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Alpinito.jpg,0.7416150880621702,None,0,2,2,3,0,0,0,0,,,156.6979484200041,157.69789710000623,157.6816664000071,None,3.506510416666667,1.563588000004529,157.6816664000071,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Manzana.jpg,0.4048420327008191,None,0,2,2,3,0,1,1,11,,,158.29802666000904,159.29813779999677,159.29813779999677,None,3.506510416666667,1.1049117999937152,159.29813779999677,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Canelazo.png,0.6730479360767814,None,0,2,2,3,0,2,2,22,,,159.48106822000992,160.48137459999998,160.48137459999998,None,3.506510416666667,1.1700908000057098,160.48137459999998,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
1000,0.0,imagenes/Pandebono.png,0.8988574378129985,None,0,2,2,3,0,3,3,26,,,160.69791586000355,161.69784180000715,161.69784180000715,None,3.506510416666667,1.6381025000009686,161.69784180000715,None,,,,,,,,,,,f,001,2020_Dec_15_1410,piloto1,2020.2.5,59.84107407400735,
