Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text.started,text.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.0,imagenes\Nutella (1).jpg,0.5277483225747329,None,0,1,1,3,0,7,7,12,83.7198637300171,None,83.72670910001034,None,2.69921875,0.10462730002473108,83.72670910001034,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\bon-bon-bun.jpg,0.7387922093313524,None,0,1,1,3,0,8,8,2,83.86978936000378,None,83.86913110001478,None,2.640625,0.09323520000907592,83.86913110001478,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Popetas.jpg,0.07650200324054446,None,0,1,1,3,0,9,9,16,84.01944458999787,84.0261523000081,84.01945670001442,None,3.36328125,0.12623799999710172,84.01945670001442,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Papas-naturales.jpg,0.15856838916280946,None,0,1,1,3,0,10,10,13,84.16991563001648,None,84.1757303000195,None,3.897135416666667,0.12107519997516647,84.1757303000195,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Galletas-festival.jpg,0.36121121246191135,None,0,1,1,3,0,11,11,7,84.33624855999369,None,84.3360040000116,None,4.359375,0.11109760002000257,84.3360040000116,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Papas-pollo.jpg,0.6683114062971784,None,0,1,1,3,0,12,12,15,84.46967362999567,84.48625270000775,84.4728088999982,None,4.489583333333333,0.15818169998237863,84.4728088999982,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Leche-de-almendras.jpg,0.36073876480313727,None,0,1,1,3,0,13,13,9,84.70283592000487,None,84.70882860000711,None,3.3177083333333335,0.09178359998622909,84.70882860000711,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Mango.jpeg,0.555669112372461,None,0,1,1,3,0,14,14,10,84.83637616000487,None,84.8338042999967,None,2.666666666666667,0.11327520001213998,84.8338042999967,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Alpinito.jpg,0.4515332417045813,None,0,1,1,3,0,15,15,0,85.00319709000178,85.00400310000987,84.9980210000067,None,2.608072916666667,0.11472410001442768,84.9980210000067,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
1000,0.0,imagenes\Galletas Tosh.jpg,0.478088790487872,None,0,1,1,3,0,16,16,6,85.15264906000812,85.16223560000071,85.15573250001762,None,3.916666666666667,0.12319509999360889,85.15573250001762,None,,,,,t,001,2020_Oct_06_1148,piloto1,2020.2.3,59.99642421382707,
