Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
400,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,2,2,0,0,18,18,25,,,220.26347272000277,221.26359070000763,221.24692419999337,None,None,None,221.24692419999337,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,2,2,0,0,19,19,31,,,223.28016208000483,224.2802706000075,224.2802706000075,223.27867480000714,3.513020833333333,1.6118434000090929,224.2802706000075,223.27867480000714,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,2,2,0,0,20,20,3,,,224.99648526000092,None,225.97991860000184,None,3.513020833333333,1.7467871000117157,225.97991860000184,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,2,2,0,0,21,21,15,,,226.78002411999915,None,227.7638663999969,None,3.513020833333333,1.9324287000054028,227.7638663999969,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,2,2,0,0,22,22,23,,,228.76319257999714,229.7632072999986,229.7300294000015,None,3.513020833333333,1.9381749000021955,229.7300294000015,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,2,2,0,0,23,23,21,,,230.7299423199991,None,231.7134478999942,None,3.513020833333333,2.217289400010486,231.7134478999942,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,2,2,0,0,24,24,11,,,232.97933502000234,233.97928240000329,233.97928240000329,None,3.513020833333333,1.6432711000088602,233.97928240000329,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,2,2,0,0,25,25,35,,,234.64639735999518,235.6459804000042,235.6459804000042,None,3.513020833333333,2.4075774000084493,235.6459804000042,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,2,2,0,0,26,26,5,,,237.145852200003,None,238.12944160000188,None,3.513020833333333,1.9191181999922264,238.12944160000188,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,2,2,0,0,27,27,10,,,239.12917953999712,None,240.11274719999346,None,3.513020833333333,2.63119669999287,240.11274719999346,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,2,2,0,0,28,28,2,,,241.84573139999702,None,242.82917250000173,None,3.513020833333333,1.7707886999996845,242.82917250000173,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,2,2,0,0,29,29,14,,,243.66235647999858,None,244.62931600000593,None,3.513020833333333,2.6890147000085562,244.62931600000593,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,2,2,0,0,30,30,26,,,246.41243374000769,None,247.37912500000675,None,3.513020833333333,1.7707369999989169,247.37912500000675,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,2,2,0,0,31,31,7,,,248.22930828000537,249.2290054000041,249.2290054000041,None,3.506510416666667,2.0395082000031834,249.2290054000041,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,2,2,0,0,32,32,20,,,250.36213580000913,251.36229750000348,251.36229750000348,None,3.506510416666667,1.595277200001874,251.36229750000348,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,2,2,0,0,33,33,29,,,252.0119035800046,None,252.9954185999959,None,3.506510416666667,1.5052814000082435,252.9954185999959,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,2,2,0,0,34,34,4,,,253.57838764000334,None,254.5786286000075,None,3.916666666666667,1.862204599994584,254.5786286000075,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,2,2,0,0,35,35,18,,,255.49549668000256,256.4952526999987,256.47859840000456,None,3.34375,1.3662322999880416,256.47859840000456,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
400,0.02,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Alpinito.jpg,0.7416150880621702,None,0,3,3,3,0,0,0,0,,,256.99482758000084,None,257.9783873999986,None,3.0703125,1.480850100007956,257.9783873999986,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Almojabanas.png,0.6725051200713246,None,0,3,3,3,0,1,1,20,,,258.5785816600022,None,259.56175199999416,None,3.63671875,1.7854080999968573,259.56175199999416,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Muffin de banano.png,0.9610615059009696,None,0,3,3,3,0,2,2,25,,,260.4282248400064,None,261.4283824000013,None,4.196614583333333,1.490391900006216,261.4283824000013,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,3,3,3,0,3,3,12,,,261.9783875800087,None,262.9656088000047,None,3.708333333333333,1.47145399999863,262.9656088000047,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Banano.jpeg,0.2267656716538785,None,0,3,3,3,0,4,4,1,,,263.4948226800072,None,264.47819100000197,None,3.701822916666667,1.5976768999971682,264.47819100000197,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,3,3,3,0,5,5,14,,,265.1285658200038,266.128635999994,266.128635999994,None,3.513020833333333,1.5574721000011778,266.128635999994,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Papas picantes.jpg,0.524978898672612,None,0,3,3,3,0,6,6,27,,,266.71156535999614,267.71148349999567,267.71148349999567,None,3.604166666666667,1.5225996999943163,267.71148349999567,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Rollo de queso.png,0.9201641182756888,None,0,3,3,3,0,7,7,33,,,268.3113538400008,None,269.3113175000035,None,3.604166666666667,2.17834739999671,269.3113175000035,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Popetas.jpg,0.9621625733302204,None,0,3,3,3,0,8,8,16,,,270.5943089600099,271.59460620000027,271.59460620000027,None,3.604166666666667,1.9101057999941986,271.59460620000027,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Chontaduro.png,0.8693553300418813,None,0,3,3,3,0,9,9,23,,,272.5609961799957,None,273.5444248999993,None,3.604166666666667,1.9168893000023672,273.5444248999993,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Pizza.png,0.21192443516553439,None,0,3,3,3,0,10,10,31,,,274.51092702000165,275.5110887000046,275.494286000001,None,3.604166666666667,2.0646269999997457,275.494286000001,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Croissant.jpg,0.5824748589948932,None,0,3,3,3,0,11,11,5,,,276.6943466199998,277.69455420000304,277.67759540000407,None,3.604166666666667,1.9970801000017673,277.67759540000407,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Brocoli.jpg,0.24293074945529525,None,0,3,3,3,0,12,12,21,,,278.7275730200024,None,279.712612000003,None,3.604166666666667,1.8509635999944294,279.712612000003,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Pescadito.png,0.7172825011486081,None,0,3,3,3,0,13,13,29,,,280.6103667200048,281.61090780000086,281.61090780000086,None,None,None,281.61090780000086,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Coliflor.jpg,0.3640740491088985,None,0,3,3,3,0,14,14,24,,,283.64415897999714,None,284.6274026000028,283.63656159999664,3.604166666666667,1.5702159000065876,284.6274026000028,283.63656159999664,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Kiwi.jpg,0.3929145850942286,None,0,3,3,3,0,15,15,8,,,285.24382652000054,None,286.2270922000025,None,3.48046875,1.9691774000093574,286.2270922000025,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,3,3,3,0,16,16,9,,,287.3599470400018,None,288.34378959999594,None,3.48046875,1.6176666999963345,288.34378959999594,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Rollos de canela.png,0.2610974409574519,None,0,3,3,3,0,17,17,34,,,289.0099314200022,290.0103010000021,290.0103010000021,None,3.48046875,1.7605799000011757,290.0103010000021,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Pizzetas.png,0.3295951589873042,None,0,3,3,3,0,18,18,32,,,290.84345444000206,291.8435857000004,291.8435857000004,None,3.48046875,1.555005500005791,291.8435857000004,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,3,3,3,0,19,19,18,,,292.46000478000786,None,293.4268429000076,None,3.48046875,1.9686701000027824,293.4268429000076,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,3,3,3,0,20,20,2,,,294.4597458199976,None,295.45980290000443,None,3.48046875,1.4737473999994108,295.45980290000443,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Uvas.jpg,0.4959291644143431,None,0,3,3,3,0,21,21,19,,,295.99308868000224,296.99328819999937,296.9765499000059,None,3.48046875,2.1305351000046358,296.9765499000059,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,3,3,3,0,22,22,17,,,298.1931192400021,None,299.17660279999836,None,3.48046875,1.7682344999921042,299.17660279999836,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Pepinillos.png,0.0038966441241518046,None,0,3,3,3,0,23,23,28,,,300.04303770000115,None,301.0266837999952,None,3.48046875,2.3166017000039574,301.0266837999952,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,3,3,3,0,24,24,6,,,302.3925824199948,303.39319879999675,303.39319879999675,None,3.48046875,1.3274179000000004,303.39319879999675,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Manzana.jpg,0.4048420327008191,None,0,3,3,3,0,25,25,11,,,303.82649356000763,None,304.809765900005,None,3.48046875,1.6628034000023035,304.809765900005,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,3,3,3,0,26,26,15,,,305.52609412000743,None,306.52621189999627,None,3.48046875,1.8122991999989608,306.52621189999627,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,3,3,3,0,27,27,4,,,307.4093846400006,None,308.3932894000027,None,3.48046875,2.1346925999969244,308.3932894000027,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Mango.jpeg,0.4341155418941499,None,0,3,3,3,0,28,28,10,,,309.60922603999785,None,310.5759984000033,None,3.48046875,1.8379408000037074,310.5759984000033,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Brownie.jpg,0.2838924074864093,None,0,3,3,3,0,29,29,3,,,311.55896252000525,None,312.54249740000523,None,3.48046875,2.118079799998668,312.54249740000523,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,3,3,3,0,30,30,7,,,313.7088676200044,None,314.6923291999992,None,3.48046875,1.7457907999923918,314.6923291999992,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,3,3,3,0,31,31,35,,,315.4754601600056,316.4759969000006,316.45908220000274,None,3.48046875,1.8323038999951677,316.45908220000274,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Canelazo.png,0.6730479360767814,None,0,3,3,3,0,32,32,22,,,317.4088493600051,318.4087593000004,318.4087593000004,None,None,None,318.4087593000004,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,3,3,3,0,33,33,13,,,320.4421248800092,None,321.4086914000072,320.43248449999373,3.48046875,1.4893599999923026,321.4086914000072,320.43248449999373,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/Pandebono.png,0.8988574378129985,None,0,3,3,3,0,34,34,26,,,321.9755198800005,322.97532610000053,322.97532610000053,None,3.48046875,1.773795400004019,322.97532610000053,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,imagenes/pistachos.jpg,0.7450869742741464,None,0,3,3,3,0,35,35,30,,,323.7755594600079,324.77519790000224,324.77519790000224,None,3.48046875,2.2244781000044895,324.77519790000224,None,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
1000,0.0,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,hola,001,2020_Dec_15_1342,piloto1,2020.2.5,59.989333895528695,
,,,,,,,,,,,,,,,,,,,,,,,326.0254810000042,None,327.0258252000058,None,328.0436558000074,None,,,,,,,
