Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,mensaje_intro.started,mensaje_intro.stopped,mensaje_intro_2.started,mensaje_intro_2.stopped,textbox_prueba.started,textbox_prueba.stopped,sonido_prueba.started,sonido_prueba.stopped,image_prueba.started,image_prueba.stopped,slider_prueba.response,slider_prueba.rt,slider_prueba.started,slider_prueba.stopped,sonido_prueba_2.started,sonido_prueba_2.stopped,image_prueba_2.started,image_prueba_2.stopped,slider_prueba_2.response,slider_prueba_2.rt,slider_prueba_2.started,slider_prueba_2.stopped,textbox_prueba_2.started,textbox_prueba_2.stopped,sonido_exp.started,sonido_exp.stopped,image_exp.started,image_exp.stopped,slider_exp.response,slider_exp.rt,slider_exp.started,slider_exp.stopped,text_subasta1.started,text_subasta1.stopped,text_subasta2.started,text_subasta2.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1000,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,2,2,2,0,2,2,26,,,,,,,,,,,,,,,,,,,,,,,,,142.24386846997658,143.2438880999689,143.2438880999689,None,1,1.3886913000023924,143.2438880999689,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,2,2,2,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,143.69401120999245,144.6940705999732,144.6940705999732,None,1,2.125071399961598,144.6940705999732,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,145.8605945399962,None,146.8604346999782,None,1,1.1554209000314586,146.8604346999782,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,2,2,2,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,147.0602407399914,None,148.04386509995675,None,1,2.3307276000268757,148.04386509995675,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,149.4269643399515,150.4268181999796,150.4103013999993,None,1,1.1471985999960452,150.4103013999993,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,2,2,2,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,150.61023483999304,None,151.59445390000474,None,1,1.784978800045792,151.59445390000474,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,2,2,2,0,8,8,30,,,,,,,,,,,,,,,,,,,,,,,,,152.40994856997276,None,153.3944160999963,None,1,1.3493758999975398,153.3944160999963,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,2,2,2,0,9,9,24,,,,,,,,,,,,,,,,,,,,,,,,,153.77664297000155,154.77673639997374,154.77673639997374,None,1,2.5556316999718547,154.77673639997374,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,2,2,2,0,10,10,19,,,,,,,,,,,,,,,,,,,,,,,,,156.37648593998745,None,157.36035410000477,None,1,1.0040001000161283,157.36035410000477,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,2,2,2,0,11,11,16,,,,,,,,,,,,,,,,,,,,,,,,,157.426395209966,None,158.41032249998534,None,1,0.9991819999995641,158.41032249998534,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,2,2,2,0,12,12,17,,,,,,,,,,,,,,,,,,,,,,,,,158.4602062399848,159.45991609996418,159.44302349997452,None,1,1.7785072000115179,159.44302349997452,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,2,2,2,0,13,13,31,,,,,,,,,,,,,,,,,,,,,,,,,160.25988156996317,161.25975039997138,161.25975039997138,None,1,1.041836099990178,161.25975039997138,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,2,2,2,0,14,14,8,,,,,,,,,,,,,,,,,,,,,,,,,161.3264763700019,162.3263573999866,162.3263573999866,None,1,1.226781299978029,162.3263573999866,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,2,2,2,0,15,15,5,,,,,,,,,,,,,,,,,,,,,,,,,162.59307633995775,163.59303170000203,163.59303170000203,None,1,1.2780113000189885,163.59303170000203,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,2,2,2,0,16,16,0,,,,,,,,,,,,,,,,,,,,,,,,,163.94270247996317,None,164.90948659996502,None,1,1.1037562999990769,164.90948659996502,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,2,2,2,0,17,17,18,,,,,,,,,,,,,,,,,,,,,,,,,165.05942336995503,166.05955269996775,166.05955269996775,None,1,1.1719857000280172,166.05955269996775,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,2,2,2,0,18,18,20,,,,,,,,,,,,,,,,,,,,,,,,,166.2758637399878,167.27616399998078,167.27616399998078,None,1,1.339754400018137,167.27616399998078,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,2,2,2,0,19,19,22,,,,,,,,,,,,,,,,,,,,,,,,,167.67603550996282,168.6759858999867,168.6759858999867,None,1,1.27391600003466,168.6759858999867,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,2,2,2,0,20,20,15,,,,,,,,,,,,,,,,,,,,,,,,,168.97628786998683,169.9761083999765,169.9761083999765,None,1,1.1597698999685235,169.9761083999765,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,2,2,2,0,21,21,2,,,,,,,,,,,,,,,,,,,,,,,,,170.17575213997623,None,171.15975399996387,None,1,1.3356405000085942,171.15975399996387,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,2,2,2,0,22,22,14,,,,,,,,,,,,,,,,,,,,,,,,,171.52579306999104,None,172.525936799997,None,1,1.1218016999773681,172.525936799997,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,2,2,2,0,23,23,12,,,,,,,,,,,,,,,,,,,,,,,,,172.67596446998067,173.6757118999958,173.6757118999958,None,1,1.7892812000354752,173.6757118999958,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,2,2,2,0,24,24,27,,,,,,,,,,,,,,,,,,,,,,,,,174.4920829700015,None,175.47582309995778,None,1,1.3147601999808103,175.47582309995778,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,2,2,2,0,25,25,10,,,,,,,,,,,,,,,,,,,,,,,,,175.82553006995585,176.82554849999724,176.82554849999724,None,1,1.1711649000062607,176.82554849999724,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,2,2,2,0,26,26,3,,,,,,,,,,,,,,,,,,,,,,,,,177.0426481399685,178.04244329995709,178.04244329995709,None,1,1.0079426000011154,178.04244329995709,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,2,2,2,0,27,27,13,,,,,,,,,,,,,,,,,,,,,,,,,178.07561776998335,179.07552719995147,179.07552719995147,None,1,1.2204206000315025,179.07552719995147,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,2,2,2,0,28,28,33,,,,,,,,,,,,,,,,,,,,,,,,,179.34211663998428,None,180.3420206999872,None,1,1.441738300025463,180.3420206999872,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,2,2,2,0,29,29,32,,,,,,,,,,,,,,,,,,,,,,,,,180.82543954000573,None,181.8254326999886,None,1,1.1775728999637067,181.8254326999886,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,2,2,2,0,30,30,25,,,,,,,,,,,,,,,,,,,,,,,,,182.05845100996666,183.0588099999586,183.0588099999586,None,1,1.2067557999980636,183.0588099999586,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,2,2,2,0,31,31,21,,,,,,,,,,,,,,,,,,,,,,,,,183.29171576998777,None,184.2751883000019,None,1,1.4293659999966621,184.2751883000019,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,2,2,2,0,32,32,35,,,,,,,,,,,,,,,,,,,,,,,,,184.74201096997712,None,185.725166899967,None,1,1.0968175000161864,185.725166899967,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,2,2,2,0,33,33,28,,,,,,,,,,,,,,,,,,,,,,,,,185.87550023999063,186.8752863999689,186.85844599996926,None,1,1.433379199996125,186.85844599996926,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,2,2,2,0,34,34,23,,,,,,,,,,,,,,,,,,,,,,,,,187.32524446999304,None,188.3258949999581,None,1,1.1551588000147603,188.3258949999581,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,2,2,2,0,35,35,34,,,,,,,,,,,,,,,,,,,,,,,,,188.52525543995432,None,189.5085826999857,None,1,1.3501157999853604,189.5085826999857,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
1000,0.02,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,3,3,0,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,189.90840453995622,190.90849629999138,190.89154959999723,None,1,1.2648928000126034,190.89154959999723,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,3,3,0,0,1,1,34,,,,,,,,,,,,,,,,,,,,,,,,,191.19170846995547,192.1918615999748,192.1918615999748,None,1,1.1196907000266947,192.1918615999748,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,3,3,0,0,2,2,23,,,,,,,,,,,,,,,,,,,,,,,,,192.3413344699831,193.34156109998003,193.34156109998003,None,1,1.3925424999906681,193.34156109998003,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,3,3,0,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,193.75821906999334,194.7583692999906,194.7583692999906,None,1,1.2528151999576949,194.7583692999906,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,3,3,0,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,195.07483031000592,196.07503859995632,196.05824049998773,None,1,1.1842628000304103,196.05824049998773,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,3,3,0,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,196.2916657399968,197.29152049997356,197.27483839995693,None,1,1.2515710999723524,197.27483839995693,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,3,3,0,0,6,6,19,,,,,,,,,,,,,,,,,,,,,,,,,197.5747661400004,None,198.5579256999772,None,1,1.164755099976901,198.5579256999772,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,3,3,0,0,7,7,32,,,,,,,,,,,,,,,,,,,,,,,,,198.77468003999672,199.7747282999917,199.7747282999917,None,1,1.4083467000164092,199.7747282999917,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,3,3,0,0,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,200.2080508700048,201.20817409997107,201.20817409997107,None,1,1.423909899953287,201.20817409997107,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,3,3,0,0,9,9,13,,,,,,,,,,,,,,,,,,,,,,,,,201.65796206998056,202.65851300000213,202.65851300000213,None,1,1.4550799999851733,202.65851300000213,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,3,3,0,0,10,10,27,,,,,,,,,,,,,,,,,,,,,,,,,203.14115826996857,204.14117149997037,204.12498959997902,None,1,2.0149988000048324,204.12498959997902,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,3,3,0,0,11,11,20,,,,,,,,,,,,,,,,,,,,,,,,,205.19106643999692,206.19112229999155,206.19112229999155,None,1,1.426485000003595,206.19112229999155,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,3,3,0,0,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,206.6409170699946,None,207.64093019999564,None,1,1.321641099988483,207.64093019999564,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,3,3,0,0,13,13,28,,,,,,,,,,,,,,,,,,,,,,,,,208.00730073996817,209.00788329995703,209.00788329995703,None,1,1.793082999996841,209.00788329995703,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,3,3,0,0,14,14,9,,,,,,,,,,,,,,,,,,,,,,,,,209.9073198200087,None,210.89067110000178,None,1,1.4830717000295408,210.89067110000178,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,3,3,0,0,15,15,4,,,,,,,,,,,,,,,,,,,,,,,,,211.42406833996063,212.42412159999367,212.40760320000118,None,1,1.1788886000285856,212.40760320000118,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,3,3,0,0,16,16,22,,,,,,,,,,,,,,,,,,,,,,,,,212.6572787099809,213.65735719999066,213.65735719999066,None,1,1.974422900006175,213.65735719999066,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,3,3,0,0,17,17,0,,,,,,,,,,,,,,,,,,,,,,,,,214.67385643997693,215.67396019998705,215.67396019998705,None,1,1.2705649000126868,215.67396019998705,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,3,3,0,0,18,18,16,,,,,,,,,,,,,,,,,,,,,,,,,216.00709830998093,None,216.99055329995463,None,1,1.2327488000155427,216.99055329995463,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,3,3,0,0,19,19,18,,,,,,,,,,,,,,,,,,,,,,,,,217.25743646997142,218.25737349997507,218.25737349997507,None,1,1.4086019999813288,218.25737349997507,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,3,3,0,0,20,20,29,,,,,,,,,,,,,,,,,,,,,,,,,218.7069921399583,None,219.69028009998146,None,1,1.0994116999791004,219.69028009998146,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,3,3,0,0,21,21,31,,,,,,,,,,,,,,,,,,,,,,,,,219.82390546998357,220.82388829998672,220.82388829998672,None,1,1.7415440999902785,220.82388829998672,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,3,3,0,0,22,22,17,,,,,,,,,,,,,,,,,,,,,,,,,221.60691023999823,None,222.59031820000382,None,1,2.3476673000259325,222.59031820000382,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,3,3,0,0,23,23,26,,,,,,,,,,,,,,,,,,,,,,,,,223.99016513999084,None,224.97365739999805,None,1,1.0513535999925807,224.97365739999805,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,3,3,0,0,24,24,11,,,,,,,,,,,,,,,,,,,,,,,,,225.07362343997227,None,226.07340850000037,None,1,1.3539718000101857,226.07340850000037,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,3,3,0,0,25,25,33,,,,,,,,,,,,,,,,,,,,,,,,,226.47339993998173,227.47342719999142,227.45675789995585,None,1,1.2293235000106506,227.45675789995585,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,3,3,0,0,26,26,30,,,,,,,,,,,,,,,,,,,,,,,,,227.72336237000417,None,228.70672999997623,None,1,1.031740800011903,228.70672999997623,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,3,3,0,0,27,27,35,,,,,,,,,,,,,,,,,,,,,,,,,228.77339926998246,None,229.7567433999502,None,1,1.14634090004256,229.7567433999502,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,3,3,0,0,28,28,6,,,,,,,,,,,,,,,,,,,,,,,,,229.95656153999732,230.9565318999812,230.9565318999812,None,1,1.4926376000512391,230.9565318999812,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,3,3,0,0,29,29,5,,,,,,,,,,,,,,,,,,,,,,,,,231.48981783996567,232.4900850999984,232.4900850999984,None,1,1.670555000018794,232.4900850999984,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,3,3,0,0,30,30,8,,,,,,,,,,,,,,,,,,,,,,,,,233.18973186998045,234.19010189996334,234.19010189996334,None,1,1.26075449999189,234.19010189996334,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,3,3,0,0,31,31,14,,,,,,,,,,,,,,,,,,,,,,,,,234.4731079699879,235.47285089996876,235.47285089996876,None,1,1.4053884000168182,235.47285089996876,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,3,3,0,0,32,32,2,,,,,,,,,,,,,,,,,,,,,,,,,235.92314154000485,236.922993199958,236.922993199958,None,1,1.274848600034602,236.922993199958,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,3,3,0,0,33,33,25,,,,,,,,,,,,,,,,,,,,,,,,,237.25627390998997,238.2566929999739,238.2566929999739,None,1,1.2079329999978654,238.2566929999739,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,3,3,0,0,34,34,21,,,,,,,,,,,,,,,,,,,,,,,,,238.48946466997148,None,239.47296159999678,None,1,1.6295943000004627,239.47296159999678,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,3,3,0,0,35,35,24,,,,,,,,,,,,,,,,,,,,,,,,,240.13941476996405,241.13939179998124,241.13939179998124,None,1,1.708228500036057,241.13939179998124,None,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
400,0.02,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,001,2021_Jan_08_2331,piloto1,2020.2.5,60.01529189404076,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.87288280000212,None,243.6231319999788,None,244.42518649995327,None,,,,,,,
