Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
400,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,0,0,0,0,29,29,0,,,65.38145878000068,66.38209669999196,66.38209669999196,None,3.552083333333333,1.0616459000011673,66.38209669999196,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,0,0,0,0,30,30,15,,,66.48154385999078,67.48166559998936,67.48166559998936,None,3.552083333333333,1.2102672999899369,67.48166559998936,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,0,0,0,0,31,31,17,,,67.78144854999846,None,68.76493779999146,None,3.552083333333333,1.0031197999924188,68.76493779999146,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,0,0,0,0,32,32,22,,,68.88158097999985,69.88146249999409,69.86497609999788,None,3.552083333333333,1.215557399991667,69.86497609999788,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,0,0,0,0,33,33,29,,,70.1481675899995,None,71.14814509999997,None,3.552083333333333,1.0261194999911822,71.14814509999997,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,0,0,0,0,34,34,12,,,71.23126668999612,None,72.19809419999365,None,3.552083333333333,2.271652699986589,72.19809419999365,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,0,0,0,0,35,35,31,,,73.54795228999865,None,74.53124460000254,None,3.552083333333333,1.6861907999991672,74.53124460000254,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
400,0.02,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,1,1,1,0,0,0,23,,,75.31445464999706,None,76.28091950000089,None,3.552083333333333,1.037262500001816,76.28091950000089,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Papas-limon.jpg,0.5280798509093595,None,0,1,1,1,0,1,1,14,,,76.38124155999685,77.38116099999752,77.38116099999752,None,3.552083333333333,1.4084216999908676,77.38116099999752,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,1,1,1,0,2,2,19,,,77.84782259000349,None,78.83135359999142,None,3.552083333333333,1.5000499000016134,78.83135359999142,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,1,1,1,0,3,3,2,,,79.4308292499918,None,80.39769649998925,None,3.552083333333333,1.6047567000059644,80.39769649998925,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Muffin de banano.png,0.9610615059009696,None,0,1,1,1,0,4,4,25,,,81.13058887999796,None,82.11432819999754,None,3.552083333333333,1.7881085999979405,82.11432819999754,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,1,1,1,0,5,5,1,,,82.96424028999172,None,83.96420570000191,None,3.552083333333333,2.0789917999936733,83.96420570000191,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Chocoramo.jfif.jpg,0.7425528559884101,None,0,1,1,1,0,6,6,4,,,85.11394251999445,None,86.09748769999715,None,3.552083333333333,2.015996799993445,86.09748769999715,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Brownie.jpg,0.2838924074864093,None,0,1,1,1,0,7,7,3,,,87.21375224999792,88.21401319999131,88.21401319999131,None,3.552083333333333,1.9755284999992,88.21401319999131,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,1,1,1,0,8,8,12,,,89.2306118599954,90.23066659999313,90.23066659999313,None,3.552083333333333,2.2749078999913763,90.23066659999313,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,1,1,1,0,9,9,6,,,91.58041681999748,92.58085220000066,92.58085220000066,None,3.552083333333333,2.1130558000004385,92.58085220000066,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,1,1,1,0,10,10,15,,,93.73031476000324,94.73076029999356,94.71395119999943,None,3.552083333333333,2.115278400000534,94.71395119999943,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,1,1,1,0,11,11,9,,,95.97987913999532,None,96.98009769999771,None,3.5390625,2.045294499999727,96.98009769999771,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,1,1,1,0,12,12,8,,,98.06337315999554,None,99.04792769999767,None,None,None,99.04792769999767,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Manzana.jpg,0.4048420327008191,None,0,1,1,1,0,13,13,11,,,101.09699042000284,102.09655180000118,102.09655180000118,101.093495299996,3.5390625,1.5628486999921734,102.09655180000118,101.093495299996,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,1,1,1,0,14,14,20,,,102.74659964999591,None,103.72997439999017,None,3.5390625,2.785139600004186,103.72997439999017,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Pandebono.png,0.8988574378129985,None,0,1,1,1,0,15,15,26,,,105.57988669000042,106.58014299999923,106.58014299999923,None,3.5390625,2.1436147000058554,106.58014299999923,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Pescadito.png,0.7172825011486081,None,0,1,1,1,0,16,16,29,,,107.77966179000214,108.77977519998967,108.77977519998967,None,3.532552083333333,2.490327999999863,108.77977519998967,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,1,1,1,0,17,17,7,,,110.34616351999284,None,111.32948709999619,None,3.532552083333333,1.4672084000048926,111.32948709999619,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Croissant.jpg,0.5824748589948932,None,0,1,1,1,0,18,18,5,,,111.91308588000538,112.91299509999226,112.91299509999226,None,3.532552083333333,1.6585133000044152,112.91299509999226,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Coliflor.jpg,0.3640740491088985,None,0,1,1,1,0,19,19,24,,,113.6127172599954,114.6129568000033,114.6129568000033,None,3.532552083333333,2.105562700002338,114.6129568000033,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Alpinito.jpg,0.7416150880621702,None,0,1,1,1,0,20,20,0,,,115.82924127999286,116.82935489999363,116.81292869999015,None,3.532552083333333,1.602486499992665,116.81292869999015,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,1,1,1,0,21,21,17,,,117.51266394999402,None,118.49776790000033,None,3.532552083333333,1.8148769999970682,118.49776790000033,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Popetas.jpg,0.9621625733302204,None,0,1,1,1,0,22,22,16,,,119.41213174999575,None,120.39724639999622,None,None,None,120.39724639999622,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,1,1,1,0,23,23,18,,,122.42873955999676,None,123.41231529999641,122.41899549998925,3.532552083333333,1.5357836000039242,123.41231529999641,122.41899549998925,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,1,1,1,0,24,24,33,,,124.01185968999926,None,124.9976808999927,None,3.532552083333333,1.551588800008176,124.9976808999927,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Papas-naturales.jpg,0.37590629905521566,None,0,1,1,1,0,25,25,13,,,125.59514675999526,None,126.57880869999644,None,3.526041666666667,1.6853386000002502,126.57880869999644,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Mango.jpeg,0.4341155418941499,None,0,1,1,1,0,26,26,10,,,127.31223185999261,128.3121383999969,128.29548420000356,None,3.526041666666667,1.5027498999988893,128.29548420000356,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,1,1,1,0,27,27,34,,,128.86227118999523,None,129.84792800000287,None,3.526041666666667,1.6152454999973997,129.84792800000287,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Pepinillos.png,0.0038966441241518046,None,0,1,1,1,0,28,28,28,,,130.54535551999288,None,131.54527219999,None,3.55859375,2.6404557000059867,131.54527219999,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,1,1,1,0,29,29,32,,,133.26177332000225,None,134.228409000003,None,3.552083333333333,1.5053383999911603,134.228409000003,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/pistachos.jpg,0.7450869742741464,None,0,1,1,1,0,30,30,30,,,134.77845272999548,135.77826609999465,135.77826609999465,None,3.2330729166666665,1.5911735000117915,135.77826609999465,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Pizza.png,0.21192443516553439,None,0,1,1,1,0,31,31,31,,,136.42827768999268,None,137.4116129000031,None,3.1354166666666665,1.6854151000006823,137.4116129000031,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,1,1,1,0,32,32,27,,,138.12846782999986,139.1284549999982,139.1284549999982,None,3.2005208333333335,1.7393931999977212,139.1284549999982,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Canelazo.png,0.6730479360767814,None,0,1,1,1,0,33,33,22,,,139.96140805000323,140.96157010000024,140.96157010000024,None,3.2005208333333335,2.6571613999985857,140.96157010000024,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/Brocoli.jpg,0.24293074945529525,None,0,1,1,1,0,34,34,21,,,142.66133525999612,143.66173900000285,143.64477349999652,None,3.3177083333333335,1.499559699994279,143.64477349999652,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,imagenes/salchicha hojaldrada.jpg,0.7119773165481526,None,0,1,1,1,0,35,35,35,,,144.17796212999383,145.17801979999058,145.17801979999058,None,3.3177083333333335,1.9269765999924857,145.17801979999058,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1500,0.02,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,2,2,3,0,0,0,15,,,146.16110748999927,None,147.14459329999227,None,3.3177083333333335,1.415059899998596,147.14459329999227,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,2,2,3,0,1,1,9,,,147.72745827000472,None,148.7109449999989,None,3.3177083333333335,1.9461046999931568,148.7109449999989,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/Papas picantes.jpg,0.524978898672612,None,0,2,2,3,0,2,2,27,,,149.69442323000112,150.69452239999373,150.69452239999373,None,3.3177083333333335,1.6057682999962708,150.69452239999373,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,2,2,3,0,3,3,6,,,151.394159449992,None,152.37778969999636,None,3.3177083333333335,1.4380984000017634,152.37778969999636,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/Pepinillos.png,0.0038966441241518046,None,0,2,2,3,0,4,4,28,,,152.89415821999137,153.8942728999973,153.8942728999973,None,3.3177083333333335,1.5243360999884317,153.8942728999973,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/Coliflor.jpg,0.3640740491088985,None,0,2,2,3,0,5,5,24,,,154.46069665999676,155.46114220000163,155.46114220000163,None,3.3177083333333335,1.5059810999955516,155.46114220000163,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/Rollo de queso.png,0.9201641182756888,None,0,2,2,3,0,6,6,33,,,156.04388231999474,157.0441068999935,157.0441068999935,None,3.3177083333333335,1.2404302000068128,157.0441068999935,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/Almojabanas.png,0.6725051200713246,None,0,2,2,3,0,7,7,20,,,157.37713444999827,None,158.3441734999942,None,3.3177083333333335,1.4871168000099715,158.3441734999942,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/Brownie.jpg,0.2838924074864093,None,0,2,2,3,0,8,8,3,,,158.91039648999867,159.91098709999642,159.91098709999642,None,3.3177083333333335,1.5374877999856835,159.91098709999642,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/Brocoli.jpg,0.24293074945529525,None,0,2,2,3,0,9,9,21,,,160.477217630003,161.4771783999895,161.4771783999895,None,3.3177083333333335,1.4764024000032805,161.4771783999895,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/Alpinito.jpg,0.7416150880621702,None,0,2,2,3,0,10,10,0,,,161.993337959997,162.9938742999948,162.9938742999948,None,3.3177083333333335,1.7896217000088654,162.9938742999948,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/Galletas-festival.jpg,0.11306074364032936,None,0,2,2,3,0,11,11,7,,,163.84363919000316,164.84368540000287,164.84368540000287,None,3.3177083333333335,1.609329400002025,164.84368540000287,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/Popetas.jpg,0.9621625733302204,None,0,2,2,3,0,12,12,16,,,165.5438345500006,166.5439400000032,166.5439400000032,None,3.3177083333333335,1.5773830999969505,166.5439400000032,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,2,2,3,0,13,13,2,,,167.19324402000348,168.19370499999786,168.19370499999786,None,3.3177083333333335,1.5422022999991896,168.19370499999786,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/Croissant.jpg,0.5824748589948932,None,0,2,2,3,0,14,14,5,,,168.82673824999074,169.8267036999896,169.8267036999896,None,3.2981770833333335,1.4882001999940258,169.8267036999896,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
1000,0.0,imagenes/Banano.jpeg,0.2267656716538785,None,0,2,2,3,0,15,15,1,,,170.37661859000218,None,171.35994660000142,None,3.28515625,1.517242999994778,171.35994660000142,None,,,,,,,,,,,r,001,2020_Dec_15_1355,piloto1,2020.2.5,59.82006125576172,
