Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,sound_3.started,sound_3.stopped,Sonido.started,Sonido.stopped,image_2.started,image_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text.started,text.stopped,text_4.started,text_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes/Galletas Tosh.jpg,0.9129693753280027,None,0,0,0,1,0,27,27,6,,,69.43616227991879,70.43586440000217,70.43586440000217,None,3.5,1.0036542000016198,70.43586440000217,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Pizzetas.png,0.3295951589873042,None,0,0,0,1,0,28,28,32,,,70.4860441799974,71.48628680000547,71.46966239996254,None,3.5,1.5612874999642372,71.46966239996254,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Banano.jpeg,0.2267656716538785,None,0,0,0,1,0,29,29,1,,,72.06910188990878,73.06954169995151,73.06954169995151,None,3.5,1.237063999986276,73.06954169995151,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Leche-de-almendras.jpg,0.3886559457994673,None,0,0,0,1,0,30,30,9,,,73.4358057298814,None,74.419281499926,None,3.545572916666667,1.3185701000038534,74.419281499926,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,0,0,1,0,31,31,2,,,74.78594457998406,75.78597550000995,75.78597550000995,None,3.545572916666667,1.2751109999371693,75.78597550000995,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Rollos de canela.png,0.2610974409574519,None,0,0,0,1,0,32,32,34,,,76.08572588994866,77.08593349996954,77.08593349996954,None,3.545572916666667,1.3379180999472737,77.08593349996954,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Almojabanas.png,0.6725051200713246,None,0,0,0,1,0,33,33,20,,,77.46896207996178,78.46929909999017,78.46929909999017,None,3.545572916666667,1.4775831999722868,78.46929909999017,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Chontaduro.png,0.8693553300418813,None,0,0,0,1,0,34,34,23,,,78.96899019001285,79.96929469995666,79.96929469995666,None,3.545572916666667,1.8375452999025583,79.96929469995666,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,imagenes/Uvas.jpg,0.4959291644143431,None,0,0,0,1,0,35,35,19,,,80.85221857996657,None,81.83578849991318,None,3.545572916666667,1.4526984000112861,81.83578849991318,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1500,0.02,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Rollo de queso.png,0.9201641182756888,None,0,1,1,3,0,0,0,33,,,82.35215976991458,None,83.35228889994323,None,3.545572916666667,1.3582740999991074,83.35228889994323,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Croissant.jpg,0.5824748589948932,None,0,1,1,3,0,1,1,5,,,83.75202897994313,84.75176539993845,84.75176539993845,None,3.545572916666667,1.2526735999854282,84.75176539993845,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Almojabanas.png,0.6725051200713246,None,0,1,1,3,0,2,2,20,,,85.06859776988858,None,86.05380919994786,None,3.545572916666667,1.2851231000386178,86.05380919994786,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Coliflor.jpg,0.3640740491088985,None,0,1,1,3,0,3,3,24,,,86.36865139001748,None,87.36885470000561,None,3.545572916666667,1.2204645000165328,87.36885470000561,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Pizzetas.png,0.3295951589873042,None,0,1,1,3,0,4,4,32,,,87.6353362799855,None,88.61999409995042,None,3.545572916666667,1.127864500042051,88.61999409995042,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Pizza.png,0.21192443516553439,None,0,1,1,3,0,5,5,31,,,88.78537078999216,89.78513360000215,89.78513360000215,None,3.545572916666667,1.069686000002548,89.78513360000215,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
1000,0.0,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,1,1,3,0,6,6,12,,,89.8855665899464,90.88520040002186,90.88520040002186,None,3.545572916666667,1.205781599972397,90.88520040002186,None,,,,,,,,,l,001,2021_Jan_05_1557,piloto1,2020.2.5,60.02736045561245,
